country_name,country_qid,substation,label,type,latitude,longitude
Australia,Q408,http://www.wikidata.org/entity/Q29020361,Dubbo West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020362,Narromine South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020363,Narromine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020364,Dubbo South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020365,Dubbo,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020366,Wellington Town,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020367,Nevertire,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020368,Nyngan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020369,Ngngan Solar Farm,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020370,Manildra,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020371,Molong,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020372,Orange,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020373,Orange North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020374,Wollar,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020375,Mt Piper,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020376,Wallerawang,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020377,Katoomba North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020379,Panorama,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020380,Bannaby,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020381,Taralga,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020382,Goulburn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020383,Kangaroo Valley,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020385,Fairfax Lane,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020386,Woodlawn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020387,Capital Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020388,Capital,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020389,Bendella,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020390,Marulan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020391,Parkes,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020392,Forbes,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020393,Cowra,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020394,Gunning,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020396,Yass,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020397,Gullen Range,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020398,Royalla,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020405,Bega,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020406,Steeple Flat,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020407,Boco Rock,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020408,Murrumburrah,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020418,Queanbeyan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020422,Burrinjuck,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020423,Uranquinty,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020425,Finley,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020426,Deniliquin,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020428,Griffith,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020429,Coleambally,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020430,Mulwala,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020431,Buronga,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020432,Broken Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020433,Balranald,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020434,Corowa,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020435,Wagga 330,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020436,Wagga 132,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020437,Wagga North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020438,Morven,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020439,Darlington Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020441,Jindera,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020442,ANM,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020443,Albury,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020444,Hume,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020445,Gadara,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020447,Tumut 132,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020448,Jounama,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020449,Blowering,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020451,T1,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020452,T2,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020455,Wemen,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020456,Kerang,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020457,Bendigo,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020458,Fosterville,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020461,Challicum Hills,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020462,McArthur,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020464,Tarrone,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020465,Ararat ART,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020466,Ararat ARTS,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020467,Stawell,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020468,Horsham,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020470,Heywood,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020472,Alcoa Portland,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020473,Portland,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020474,Terang,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020475,Yambuk,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020476,Mortons Lane,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020477,Oakland Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020478,Anglesea,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020479,Point Henry,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020480,Geelong,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020481,Shepparton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020485,Elaine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020486,Mt Mercer,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020487,West Melbourne,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020488,Altona ATS,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020489,Brooklyn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020490,Laverton North LNGS,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020491,Laverton North LVN,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020492,Altona Chemical,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020493,Altona AL,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020507,Gladstone South T152,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020509,Toyota,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020510,Newport,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020511,Fishermans Bend,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020515,Clover,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020520,Somerton Power Station,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020521,Somerton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020524,South Morang,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020527,Murray,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020529,Jindabyne,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020531,Malvern,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020534,Richmond,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020535,Brunswick,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020536,Valley Power,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020538,Loy Yang Power Station,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020542,Rowville,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020543,Yallourn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020545,Jeeralang Power Station substation,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020546,Loy Yang Sub.,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020547,Bairnsdale,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020548,John Lysaght,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020550,Tyabb,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020552,East Rowville,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020553,Springvale,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020555,Wonthaggi,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020556,Cranbourne,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020557,Heatherton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020558,Black Range,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020559,South East,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020560,Kincraig,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020561,Penola West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020562,Ladbroke Grove,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020563,Mt Gambier,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020564,Blanche,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020565,Keith,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020566,Tailem Bend,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020567,Mt Barker,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020568,Mt Barker South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020569,Snuggery,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020570,Mayura,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020571,Lake Bonney 1,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020572,Lake Bonney 2,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020573,Lake Bonney 3,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020574,Canunda,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020575,Cherry Gardens,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020576,Millbrook,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020577,Mannum-Adelaide Pumping Station 1,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020578,Mannum,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020579,Mannum-Adelaide Pumping Station 2,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020580,Mannum-Adelaide Pumping Station 3,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020581,Angas Creek,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020582,Para,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020583,Parafield Gardens West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020584,Northfield,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020585,Mobilong,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020586,Le Fevre,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020587,Muarry Bridge-Hahndorf Pump 1,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020588,Kanmantoo Mine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020589,Pelican Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020590,Muarry Bridge-Hahndorf Pump 2,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020591,City West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020592,Quarantine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020593,Torrens B,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020594,Torrens North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020595,Happy Valley,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020596,Tungkillo,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020597,Morphett Vale East,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020598,Lonsdale,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020599,Port Stanvac,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020600,Willunga,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020601,Starfish Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020602,East Terrace,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020603,Magill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020604,Torrens A,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020606,Berri,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020608,North West Bend,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020609,Mor Pump,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020611,Mokota,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020612,Belalie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020613,North Brown Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020614,Bluff/Porcupine,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020615,Hallett Hill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020616,Hallett,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020617,Canowie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020618,Hallett Power Station,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020619,Redhill,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020620,Morgan-Whyalla Pump 4,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020622,Mintaro,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020623,Clare North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020624,Brinkworth,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020625,Kilburn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020626,Waterloo,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020627,Waterloo East,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020628,Waterloo Wind Farm,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020629,Prospect,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020630,Kilburn South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020631,Dry Creek,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020632,Templers West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020633,Templers,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020634,Roseworthy,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020635,Dorrien,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020636,Angaston,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020637,Clements Gap,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020638,Munno Para,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020639,Mount Lock,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020641,Cultana,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020642,Stony Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020643,Olympic Dam West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020644,Olympic Dam North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020645,Woomera,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020646,Pimba,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020647,Mt Gunson,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020648,Blyth West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020649,Snowtown North,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020650,Snowtown South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020651,Ardrossan West,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020652,Bungama,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020653,Whyalla Central,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020654,Whyalla Terminal,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020655,Middleback,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020656,Cathedral Rocks,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020657,Sleaford,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020658,Point Lincoln Terminal,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020659,Mt Miller,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020660,Dalrymple,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020661,Wattle Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020662,Kadina East,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020663,Hummocks,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020664,Snowtown,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020665,Port Pirie South,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020666,Baroota,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020667,Port Pirie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020668,Yadnarie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020669,Bluff Point,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020670,Smithton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q133827903,Walkaway Wind Farm Substation,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020671,Port Lata,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020672,Studland Bay,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020673,Hampshire,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020674,Que,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020675,Savage River,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020676,Burnie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020677,Emu Bay,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020678,Ulverstone,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020679,Paloona,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020680,Devonport,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020681,Wesley Vale,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020682,Railton,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020683,Devils Gate,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020688,John Butters,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020689,Tribute,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020690,Bastyan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020691,Newton Pumps,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020692,Queenstown,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020693,Makintosh,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020694,Rosebury,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020695,Wilmont,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020696,Cethana,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020697,Lemonthyme,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020699,Fisher,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020700,Rowallan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020701,Poatina,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020702,Palmerston,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020703,Hadspen,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020704,Comalco,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020706,George Town,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020707,Tamar Valley Power Station,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020708,Starwood,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020709,Temco,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020710,Mussellroe,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020711,Scottsdale,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020712,Derby,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020713,Norwood,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020714,St Leonard,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020715,St Marys,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020716,Avoca,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020717,Tods Corner,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020718,Arthurs Lake,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020719,Trevallyn,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020720,Mowbray,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020721,Liapoota,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020722,Wayatinah,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020723,Catagunya,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020724,Derwent Bridge,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020725,Butlers Gorge,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020727,Lake Echo,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020728,Waddamana,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020729,Bridgewater,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020730,New Norfolk,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020731,Boyer,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020733,Kingston,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020734,Knights Road,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020736,Electrona,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020737,Huon River,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020738,Kermandie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020739,Repulse,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020740,Cluny,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020742,Mornington,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020743,Lindisfarne,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020744,Triabunna,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020745,Sorell,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020746,Rokeby,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020747,North Hobart,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020748,Chapel Street,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020749,Risdon,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29020750,Creek Road,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29588665,Fig Tree,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29588671,Havilah,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29842501,Gympie,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29842568,Image Flat,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29842844,Jordan,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29842986,Ibis,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29843010,Burleigh Heads,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29843015,SSVSL,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29843053,SST114,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29843064,SSQR46,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29843146,SSJBB,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29843159,SSAFD,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29843172,SSMTN,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29843175,SSMDH,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29921627,SSQR50,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q29921726,Talinga,electrical substation,,
Australia,Q408,http://www.wikidata.org/entity/Q92740016,Lakeland,electrical substation,,
Germany,Q183,http://www.wikidata.org/entity/Q79120232,Q79120232,electrical substation,,
Germany,Q183,http://www.wikidata.org/entity/Q115792989,Q115792989,electrical substation,,
Germany,Q183,http://www.wikidata.org/entity/Q115793050,Q115793050,electrical substation,,
Germany,Q183,http://www.wikidata.org/entity/Q115793077,Q115793077,electrical substation,,
Germany,Q183,http://www.wikidata.org/entity/Q116788911,Q116788911,electrical substation,,
Netherlands,Q55,http://www.wikidata.org/entity/Q18771686,P.G.E.M. substation complex Arnhem,electrical substation,,
France,Q142,http://www.wikidata.org/entity/Q2304190,Q2304190,electrical substation,,
France,Q142,http://www.wikidata.org/entity/Q129259607,Q129259607,electrical substation,,
