country,countryLabel,count
http://www.wikidata.org/entity/Q30,United States,78934
http://www.wikidata.org/entity/Q794,Iran,14212
http://www.wikidata.org/entity/Q668,India,7711
http://www.wikidata.org/entity/Q408,Australia,7268
http://www.wikidata.org/entity/Q155,Brazil,4197
http://www.wikidata.org/entity/Q869,Thailand,4151
http://www.wikidata.org/entity/Q843,Pakistan,3462
http://www.wikidata.org/entity/Q55,Netherlands,3450
http://www.wikidata.org/entity/Q17,Japan,3225
http://www.wikidata.org/entity/Q16,Canada,2737
http://www.wikidata.org/entity/Q213,Czech Republic,2574
http://www.wikidata.org/entity/Q183,Germany,2430
http://www.wikidata.org/entity/Q145,United Kingdom,2319
http://www.wikidata.org/entity/Q142,France,2017
http://www.wikidata.org/entity/Q29,Spain,1843
http://www.wikidata.org/entity/Q79,Egypt,1617
http://www.wikidata.org/entity/Q252,Indonesia,1235
http://www.wikidata.org/entity/Q38,Italy,1171
http://www.wikidata.org/entity/Q96,Mexico,1104
http://www.wikidata.org/entity/Q884,South Korea,1075
http://www.wikidata.org/entity/Q889,Afghanistan,1017
http://www.wikidata.org/entity/Q881,Vietnam,993
http://www.wikidata.org/entity/Q796,Iraq,873
http://www.wikidata.org/entity/Q43,Turkey,782
http://www.wikidata.org/entity/Q159,Russia,775
http://www.wikidata.org/entity/Q865,Taiwan,763
http://www.wikidata.org/entity/Q148,People's Republic of China,738
http://www.wikidata.org/entity/Q36,Poland,575
http://www.wikidata.org/entity/Q20,Norway,353
http://www.wikidata.org/entity/Q33,Finland,325
http://www.wikidata.org/entity/Q258,South Africa,297
http://www.wikidata.org/entity/Q45,Portugal,277
http://www.wikidata.org/entity/Q31,Belgium,273
http://www.wikidata.org/entity/Q34,Sweden,253
http://www.wikidata.org/entity/Q414,Argentina,249
http://www.wikidata.org/entity/Q35,Denmark,239
http://www.wikidata.org/entity/Q27,Ireland,224
http://www.wikidata.org/entity/Q1049,Sudan,203
http://www.wikidata.org/entity/Q664,New Zealand,197
http://www.wikidata.org/entity/Q184,Belarus,189
http://www.wikidata.org/entity/Q40,Austria,184
http://www.wikidata.org/entity/Q833,Malaysia,166
http://www.wikidata.org/entity/Q39,Switzerland,155
http://www.wikidata.org/entity/Q928,Philippines,151
http://www.wikidata.org/entity/Q191,Estonia,135
http://www.wikidata.org/entity/Q41,Greece,130
http://www.wikidata.org/entity/Q948,Tunisia,124
http://www.wikidata.org/entity/Q212,Ukraine,123
http://www.wikidata.org/entity/Q1033,Nigeria,123
http://www.wikidata.org/entity/Q214,Slovakia,106
http://www.wikidata.org/entity/Q813,Kyrgyzstan,105
http://www.wikidata.org/entity/Q262,Algeria,105
http://www.wikidata.org/entity/Q298,Chile,103
http://www.wikidata.org/entity/Q28,Hungary,102
http://www.wikidata.org/entity/Q1028,Morocco,102
http://www.wikidata.org/entity/Q851,Saudi Arabia,101
